STATISTIC,STATISTIC Label,TLIST(A1),Year,C03898V04649,Local Electoral Area,UNIT,VALUE,Local Electoral Area,
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f0b-13a3-e055-000000000001,"Limerick City North, Limerick",Number,372,Limerick City North, Limerick
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f0c-13a3-e055-000000000001,"Limerick City East, Limerick",Number,151,Limerick City East, Limerick
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f0d-13a3-e055-000000000001,"Granard, Longford",Number,0,Granard, Longford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f0e-13a3-e055-000000000001,"Ballymahon, Longford",Number,0,Ballymahon, Longford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f0f-13a3-e055-000000000001,"Longford, Longford",Number,,Longford, Longford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f10-13a3-e055-000000000001,"Dundalk-Carlingford, Louth",Number,176,Dundalk-Carlingford, Louth
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f11-13a3-e055-000000000001,"Dundalk South, Louth",Number,504,Dundalk South, Louth
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f12-13a3-e055-000000000001,"Ardee, Louth",Number,105,Ardee, Louth
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f13-13a3-e055-000000000001,"Drogheda Rural, Louth",Number,75,Drogheda Rural, Louth
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-997550000001,"Drogheda Urban, Louth",Number,344,Drogheda Urban, Louth
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f14-13a3-e055-000000000001,"Ballina, Mayo",Number,85,Ballina, Mayo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f15-13a3-e055-000000000001,"Claremorris, Mayo",Number,52,Claremorris, Mayo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f16-13a3-e055-000000000001,"Castlebar, Mayo",Number,101,Castlebar, Mayo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f17-13a3-e055-000000000001,"Belmullet, Mayo",Number,46,Belmullet, Mayo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-111110000001,"Westport, Mayo",Number,46,Westport, Mayo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999110000001,"Swinford, Mayo",Number,47,Swinford, Mayo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f18-13a3-e055-000000000001,"Kells, Meath",Number,73,Kells, Meath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f19-13a3-e055-000000000001,"Laytown-Bettystown, Meath",Number,87,Laytown-Bettystown, Meath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f1a-13a3-e055-000000000001,"Ashbourne, Meath",Number,55,Ashbourne, Meath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f1b-13a3-e055-000000000001,"Ratoath, Meath",Number,33,Ratoath, Meath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f1c-13a3-e055-000000000001,"Trim, Meath",Number,53,Trim, Meath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f1d-13a3-e055-000000000001,"Navan, Meath",Number,164,Navan, Meath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f1e-13a3-e055-000000000001,"Monaghan, Monaghan",Number,120,Monaghan, Monaghan
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f1f-13a3-e055-000000000001,"Carrickmacross-Castleblayney, Monaghan",Number,109,Carrickmacross-Castleblayney, Monaghan
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f20-13a3-e055-000000000001,"Ballybay-Clones, Monaghan",Number,62,Ballybay-Clones, Monaghan
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f21-13a3-e055-000000000001,"Birr, Offaly",Number,83,Birr, Offaly
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f22-13a3-e055-000000000001,"Tullamore, Offaly",Number,156,Tullamore, Offaly
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f23-13a3-e055-000000000001,"Edenderry, Offaly",Number,47,Edenderry, Offaly
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f24-13a3-e055-000000000001,"Boyle, Roscommon",Number,0,Boyle, Roscommon
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f25-13a3-e055-000000000001,"Roscommon, Roscommon",Number,0,Roscommon, Roscommon
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f26-13a3-e055-000000000001,"Athlone, Roscommon",Number,0,Athlone, Roscommon
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f27-13a3-e055-000000000001,"Ballymote-Tobercurry, Sligo",Number,59,Ballymote-Tobercurry, Sligo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f28-13a3-e055-000000000001,"Sligo-Drumcliff, Sligo",Number,30,Sligo-Drumcliff, Sligo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-007589300001,"Sligo-Strandhill, Sligo",Number,94,Sligo-Strandhill, Sligo
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f29-13a3-e055-000000000001,"Cavan-Belturbet, Cavan",Number,0,Cavan-Belturbet, Cavan
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f2a-13a3-e055-000000000001,"Bailieborough-Cootehill, Cavan",Number,0,Bailieborough-Cootehill, Cavan
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f2b-13a3-e055-000000000001,"Ballyjamesduff, Cavan",Number,0,Ballyjamesduff, Cavan
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f2c-13a3-e055-000000000001,"Nenagh, Tipperary",Number,157,Nenagh, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f2d-13a3-e055-000000000001,"Roscrea-Templemore, Tipperary",Number,59,Roscrea-Templemore, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f2e-13a3-e055-000000000001,"Carrick-On-Suir, Tipperary",Number,102,Carrick-On-Suir, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f2f-13a3-e055-000000000001,"Clonmel, Tipperary",Number,178,Clonmel, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f30-13a3-e055-000000000001,"Cashel-Tipperary, Tipperary",Number,235,Cashel-Tipperary, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-662310000001,"Newport, Tipperary",Number,30,Newport, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000005500001,"Thurles, Tipperary",Number,130,Thurles, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000005400001,"Cahir, Tipperary",Number,61,Cahir, Tipperary
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f31-13a3-e055-000000000001,"Dungarvan, Waterford",Number,120,Dungarvan, Waterford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f32-13a3-e055-000000000001,"Portlaw-Kilmacthomas, Waterford",Number,51,Portlaw-Kilmacthomas, Waterford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000005300001,"Lismore, Waterford",Number,57,Lismore, Waterford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f33-13a3-e055-000000000001,"Tramore-Waterford City West, Waterford",Number,346,Tramore-Waterford City West, Waterford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f34-13a3-e055-000000000001,"Waterford City South, Waterford",Number,230,Waterford City South, Waterford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f35-13a3-e055-000000000001,"Waterford City East, Waterford",Number,133,Waterford City East, Waterford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f36-13a3-e055-000000000001,"Athlone, Westmeath",Number,0,Athlone, Westmeath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f37-13a3-e055-000000000001,"Moate, Westmeath",Number,0,Moate, Westmeath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f38-13a3-e055-000000000001,"Kinnegad, Westmeath",Number,0,Kinnegad, Westmeath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-900000000111,"Mullingar, Westmeath",Number,0,Mullingar, Westmeath
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f39-13a3-e055-000000000001,"Gorey, Wexford",Number,0,Gorey, Wexford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f3a-13a3-e055-000000000001,"Kilmuckridge, Wexford",Number,0,Kilmuckridge, Wexford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f3b-13a3-e055-000000000001,"New Ross, Wexford",Number,,New Ross, Wexford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f3c-13a3-e055-000000000001,"Rosslare, Wexford",Number,0,Rosslare, Wexford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000024000001,"Wexford, Wexford",Number,0,Wexford, Wexford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999550000001,"Enniscorthy, Wexford",Number,,Enniscorthy, Wexford
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f3d-13a3-e055-000000000001,"Baltinglass, Wicklow",Number,,Baltinglass, Wicklow
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f3e-13a3-e055-000000000001,"Bray West, Wicklow",Number,0,Bray West, Wicklow
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000000000001,"Greystones, Wicklow",Number,0,Greystones, Wicklow
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef5-13a3-e055-000000000001,"Wicklow, Wicklow",Number,0,Wicklow, Wicklow
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef6-13a3-e055-000000000001,"Arklow, Wicklow",Number,0,Arklow, Wicklow
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999220000001,"Bray East, Wicklow",Number,0,Bray East, Wicklow
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef7-13a3-e055-000000000001,"Rush-Lusk, Fingal",Number,23,Rush-Lusk, Fingal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef8-13a3-e055-000000000001,"Swords, Fingal",Number,34,Swords, Fingal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef9-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",Number,53,Blanchardstown-Mulhuddart, Fingal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3efa-13a3-e055-000000000001,"Castleknock, Fingal",Number,26,Castleknock, Fingal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3efb-13a3-e055-000000000001,"Howth-Malahide, Fingal",Number,24,Howth-Malahide, Fingal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3efc-13a3-e055-000000000001,"Stillorgan, Dún Laoghaire-Rathdown",Number,,Stillorgan, Dún Laoghaire-Rathdown
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3efd-13a3-e055-000000000001,"Dundrum, Dún Laoghaire-Rathdown",Number,11,Dundrum, Dún Laoghaire-Rathdown
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f3f-13a3-e055-000000000001,"Glencullen-Sandyford, Dún Laoghaire-Rathdown",Number,26,Glencullen-Sandyford, Dún Laoghaire-Rathdown
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f40-13a3-e055-000000000001,"Killiney-Shankill, Dún Laoghaire-Rathdown",Number,31,Killiney-Shankill, Dún Laoghaire-Rathdown
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f4e-13a3-e055-000000000001,"Dún Laoghaire, Dún Laoghaire-Rathdown",Number,34,Dún Laoghaire, Dún Laoghaire-Rathdown
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f4f-13a3-e055-000000000001,"Blackrock, Dún Laoghaire-Rathdown",Number,,Blackrock, Dún Laoghaire-Rathdown
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f50-13a3-e055-000000000001,"Lucan, South Dublin",Number,214,Lucan, South Dublin
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f51-13a3-e055-000000000001,"Tallaght Central, South Dublin",Number,283,Tallaght Central, South Dublin
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f52-13a3-e055-000000000001,"Rathfarnham-Templeogue, South Dublin",Number,39,Rathfarnham-Templeogue, South Dublin
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f53-13a3-e055-000000000001,"Firhouse-Bohernabreena, South Dublin",Number,105,Firhouse-Bohernabreena, South Dublin
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f54-13a3-e055-000000000001,"Tallaght South, South Dublin",Number,379,Tallaght South, South Dublin
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f55-13a3-e055-000000000001,"Clondalkin, South Dublin",Number,454,Clondalkin, South Dublin
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-997440000001,"Balbriggan, Fingal",Number,36,Balbriggan, Fingal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000002200001,"Ongar, Fingal",Number,37,Ongar, Fingal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999770000001,"Palmerstown-Fonthill, South Dublin",Number,102,Palmerstown-Fonthill, South Dublin
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f56-13a3-e055-000000000001,"Ballymun-Finglas, Dublin City",Number,40,Ballymun-Finglas, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f57-13a3-e055-000000000001,"Cabra-Glasnevin, Dublin City",Number,44,Cabra-Glasnevin, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f58-13a3-e055-000000000001,"Ballyfermot-Drimnagh, Dublin City",Number,56,Ballyfermot-Drimnagh, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f59-13a3-e055-000000000001,"Kimmage-Rathmines, Dublin City",Number,26,Kimmage-Rathmines, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f5a-13a3-e055-000000000001,"Pembroke, Dublin City",Number,6,Pembroke, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f5b-13a3-e055-000000000001,"South East Inner City, Dublin City",Number,11,South East Inner City, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f5c-13a3-e055-000000000001,"North Inner City, Dublin City",Number,104,North Inner City, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f5d-13a3-e055-000000000001,"Clontarf, Dublin City",Number,24,Clontarf, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f5e-13a3-e055-000000000001,"Donaghmede, Dublin City",Number,24,Donaghmede, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000005200001,"Artane-Whitehall, Dublin City",Number,26,Artane-Whitehall, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999660000001,"South West Inner City, Dublin City",Number,31,South West Inner City, Dublin City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f5f-13a3-e055-000000000001,"Ennistimon, Clare",Number,121,Ennistimon, Clare
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f60-13a3-e055-000000000001,"Killaloe, Clare",Number,95,Killaloe, Clare
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f61-13a3-e055-000000000001,"Shannon, Clare",Number,102,Shannon, Clare
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f62-13a3-e055-000000000001,"Ennis, Clare",Number,382,Ennis, Clare
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000000044001,"Kilrush, Clare",Number,139,Kilrush, Clare
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f63-13a3-e055-000000000001,"Kanturk, Cork County",Number,132,Kanturk, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f64-13a3-e055-000000000001,"Fermoy, Cork County",Number,116,Fermoy, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f65-13a3-e055-000000000001,"Midleton, Cork County",Number,230,Midleton, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f66-13a3-e055-000000000001,"Carrigaline, Cork County",Number,105,Carrigaline, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f67-13a3-e055-000000000001,"Cobh, Cork County",Number,154,Cobh, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f68-13a3-e055-000000000001,"Bandon-Kinsale, Cork County",Number,187,Bandon-Kinsale, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f41-13a3-e055-000000000001,"Bantry-West Cork, Cork County",Number,177,Bantry-West Cork, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f42-13a3-e055-000000000001,"Skibbereen-West Cork, Cork County",Number,181,Skibbereen-West Cork, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-222220000001,"Macroom, Cork County",Number,174,Macroom, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-444440000001,"Mallow, Cork County",Number,184,Mallow, Cork County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-774560000001,"Cork City North West, Cork City",Number,284,Cork City North West, Cork City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999440000001,"Cork City North East, Cork City",Number,246,Cork City North East, Cork City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999990000001,"Cork City South East, Cork City",Number,101,Cork City South East, Cork City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000001100001,"Cork City South Central, Cork City",Number,251,Cork City South Central, Cork City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000012000001,"Cork City South West, Cork City",Number,59,Cork City South West, Cork City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f43-13a3-e055-000000000001,"Glenties, Donegal",Number,99,Glenties, Donegal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f44-13a3-e055-000000000001,"Milford, Donegal",Number,48,Milford, Donegal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f45-13a3-e055-000000000001,"Carndonagh, Donegal",Number,106,Carndonagh, Donegal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f46-13a3-e055-000000000001,"Buncrana, Donegal",Number,151,Buncrana, Donegal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f47-13a3-e055-000000000001,"Donegal, Donegal",Number,149,Donegal, Donegal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-700012002301,"Letterkenny, Donegal",Number,505,Letterkenny, Donegal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-075000000001,"Lifford-Stranorlar, Donegal",Number,198,Lifford-Stranorlar, Donegal
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f48-13a3-e055-000000000001,"Conamara North, Galway County",Number,31,Conamara North, Galway County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f49-13a3-e055-000000000001,"Tuam, Galway County",Number,80,Tuam, Galway County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f4a-13a3-e055-000000000001,"Ballinasloe, Galway County",Number,60,Ballinasloe, Galway County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f4b-13a3-e055-000000000001,"Loughrea, Galway County",Number,65,Loughrea, Galway County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f4c-13a3-e055-000000000001,"Athenry-Oranmore, Galway County",Number,46,Athenry-Oranmore, Galway County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-999330000001,"Gort-Kinvara, Galway County",Number,40,Gort-Kinvara, Galway County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-994560000001,"Conamara South, Galway County",Number,38,Conamara South, Galway County
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f4d-13a3-e055-000000000001,"Galway City West, Galway City",Number,70,Galway City West, Galway City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f69-13a3-e055-000000000001,"Galway City Central, Galway City",Number,67,Galway City Central, Galway City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f6a-13a3-e055-000000000001,"Galway City East, Galway City",Number,143,Galway City East, Galway City
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f6b-13a3-e055-000000000001,"Listowel, Kerry",Number,0,Listowel, Kerry
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f6c-13a3-e055-000000000001,"Castleisland, Kerry",Number,,Castleisland, Kerry
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f6d-13a3-e055-000000000001,"Killarney, Kerry",Number,0,Killarney, Kerry
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f6e-13a3-e055-000000000001,"Kenmare, Kerry",Number,0,Kenmare, Kerry
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-883360000001,"Corca Dhuibhne, Kerry",Number,0,Corca Dhuibhne, Kerry
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3ef4-13a3-e055-000005600001,"Tralee, Kerry",Number,0,Tralee, Kerry
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f6f-13a3-e055-000000000001,"Maynooth, Kildare",Number,62,Maynooth, Kildare
HAP10C01,Number of HAP Properties,2016,2016,2ae19629-3f70-13a3-e055-000000000001,"Celbridge, Kildare",Number,53,Celbridge, Kildare
